sa1_7digitcode_2016,cluster
1155403,Migrants
1155404,1155404
1155405,
1155406,
1155407,
1155408,1155408
1155409,
1155410,
1155411,Migrants
1155412,1155412
1155501,
1155502,
1155503,Migrants
1155504,1155504
1155505,
1155506,
1155507,
1155508,1155508
1155509,
1155510,
1155511,
1155512,1155512
1155513,
1155514,
1155515,
1155516,1155516
1155517,
1155518,
1155519,
1155520,1155520
1155521,Country Towns
1155522,
1155523,
1155524,1155524
1155525,
1155526,
1155528,1155528
1155529,
1155601,
1155602,
1155603,
1155604,1155604
1155605,Inner Suburbs
1155606,
1155607,
1155608,1155608
1155609,
1155610,
1155611,
1155612,1155612
1155613,
1155614,
1155616,1155616
1155617,
1155618,
1155619,
1155620,1155620
1155621,
1155701,
1155702,
1155703,
1155704,1155704
1155705,
1155706,
1155707,Migrants
1155708,1155708
1155709,
1155710,
1155711,Migrants
1155712,1155712
1155713,
1155801,
1155802,
1155803,Country Towns
1155804,1155804
1155805,
1155806,Inner Suburbs
1155807,
1155808,1155808
1155809,
1155810,
1155811,
1155812,1155812
1155813,
1155814,
1155815,
1155816,1155816
1155817,
1155818,
1155819,
1155820,1155820
1155821,
1155822,
1155823,Migrants
1155824,1155824
1155825,
1155826,
1155827,
1155828,1155828
1155829,
1155830,
1155831,
1155832,1155832
1155833,
1155834,
1155835,Migrants
1155836,1155836
1155837,
1155838,
1155839,Migrants
1155840,1155840
1155841,
1155842,
1155843,Inner Suburbs
1155844,1155844
1155845,
1155846,
1155847,Migrants
1155848,1155848
1155849,
1155851,
1155852,1155852
1155901,Inner Suburbs
1155902,
1155903,Migrants
1155904,1155904
1155905,
1155906,
1155907,
1155908,1155908
1155909,
1155910,
1155911,
1155912,1155912
1155913,
1155914,
1155915,Migrants
1155916,1155916
1155917,
1155918,
1155919,
1155920,1155920
1155921,
1155922,
1155923,
1155924,1155924
1155925,
1155926,
1155927,
1155928,1155928
1155929,
1155930,
1155931,
1155932,1155932
1155933,
1155934,
1155935,
1155936,1155936
1155937,
1155938,
1155939,
1156001,Inner Suburbs
1156002,
1156003,Migrants
1156004,1156004
1156005,
1156006,
1156007,Migrants
1156008,1156008
1156009,
1156010,Remote
1156011,Inner Suburbs
1156012,1156012
1156013,
1156014,
1156015,Migrants
1156016,1156016
1156017,
1156018,
1156019,Migrants
1156020,1156020
1156021,
1156022,
1156023,Inner Suburbs
1156024,1156024
1156025,
1156026,Inner Suburbs
1156027,Remote
1156028,1156028
1156101,
1156102,
1156103,Inner Suburbs
1156104,1156104
1156105,
1156106,
1156107,Migrants
1156108,1156108
1156109,
1156110,
1156111,
1156112,1156112
1156113,
1156114,
1156115,Migrants
1156116,1156116
1156117,
1156118,
1156119,Migrants
1156120,1156120
1156121,
1156122,
1156123,Migrants
1156124,1156124
1156125,
1156126,Inner Suburbs
1156127,Migrants
1156128,1156128
1156129,
1156130,
1156131,Migrants
1156132,1156132
1156133,
1156134,
1156135,Migrants
1156201,Inner Suburbs
1156202,Inner Suburbs
1156203,Inner Suburbs
1156204,1156204
1156205,Inner Suburbs
1156206,Inner Suburbs
1156207,Inner Suburbs
1156208,1156208
1156209,Inner Suburbs
1156301,Inner Suburbs
1156302,Inner Suburbs
1156303,Inner Suburbs
1156304,1156304
1156305,
1156306,
1156307,Inner Suburbs
1156308,1156308
1156309,Inner Suburbs
1156310,Inner Suburbs
1156311,
1156312,1156312
1156313,Inner Suburbs
1156314,Inner Suburbs
1156315,Inner Suburbs
1156316,1156316
1156317,Inner Suburbs
1156318,
1156319,Inner Suburbs
1156320,1156320
1156321,Inner Suburbs
1156322,Inner Suburbs
1156323,Migrants
1156324,1156324
1156325,Inner Suburbs
1156326,Inner Suburbs
1156327,Inner Suburbs
1156328,1156328
1156329,
1156330,Inner Suburbs
1156331,Inner Suburbs
1156332,1156332
1156333,Inner Suburbs
1156334,
1156335,Inner Suburbs
1156336,1156336
1156337,Inner Suburbs
1156338,Inner Suburbs
1156339,Inner Suburbs
1156340,1156340
1156341,Inner Suburbs
1156342,Inner Suburbs
1156343,Inner Suburbs
1156344,1156344
1156345,
1156346,Inner Suburbs
1156347,Inner Suburbs
1156348,1156348
1156349,Inner Suburbs
1156350,Inner Suburbs
1156351,
1156352,1156352
1156353,Inner Suburbs
1156354,Inner Suburbs
1156355,
1156356,1156356
1156357,Inner Suburbs
1156401,CBD
1156402,
1156403,
1156404,1156404
1156405,
1156406,
1156407,
1156408,1156408
1156409,
1156410,
1156411,
1156412,1156412
1156413,CBD
1156414,
1156415,
1156416,1156416
1156417,
1156418,
1156419,Migrants
1156420,1156420
1156421,CBD
1156422,
1156423,
1156424,1156424
1156425,
1156426,Inner Suburbs
1156428,1156428
1156501,CBD
1156502,
1156503,
1156504,1156504
1156505,Inner Suburbs
1156506,
1156507,Inner Suburbs
1156508,1156508
1156509,CBD
1156510,Inner Suburbs
1156511,Migrants
1156512,1156512
1156513,CBD
1156514,
1156515,
1156516,1156516
1156517,
1156518,
1156519,
1156520,1156520
1156521,
1156522,
1156523,
1156524,1156524
1156525,
1156526,
1156527,
1156528,1156528
1156529,
1156530,
1156531,Migrants
1156532,1156532
1156533,
1156601,CBD
1156602,
1156603,Inner Suburbs
1156604,1156604
1156605,CBD
1156606,
1156607,Migrants
1156608,1156608
1156609,
1156610,Inner Suburbs
1156611,
1156612,1156612
1156613,Inner Suburbs
1156614,Inner Suburbs
1156615,
1156616,1156616
1156617,
1156618,
1156619,Inner Suburbs
1156620,1156620
1156621,Country Towns
1156701,
1156702,Inner Suburbs
1156703,
1156704,1156704
1156705,
1156706,
1156707,Inner Suburbs
1156708,1156708
1156709,Inner Suburbs
1156710,Inner Suburbs
1156711,Inner Suburbs
1156712,1156712
1156713,Inner Suburbs
1156714,Inner Suburbs
1156715,
1156716,1156716
1156717,Inner Suburbs
1156718,
1156719,
1156720,1156720
1156721,CBD
1156722,Inner Suburbs
1156723,Remote
1156724,1156724
1156725,Remote
1156801,Inner Suburbs
1156802,
1156803,
1156804,1156804
1156805,
1156806,
1156807,
1156808,1156808
1156809,Inner Suburbs
1156810,Inner Suburbs
1156811,Migrants
1156812,1156812
1156813,Inner Suburbs
1156814,
1156815,Inner Suburbs
1156816,1156816
1156817,
1156818,Inner Suburbs
1156819,
1156820,1156820
1156901,
1156902,
1156903,
1156904,1156904
1156905,
1156906,
1156907,
1156908,1156908
1156909,
1156910,
1156911,
1156912,1156912
1156913,
1156914,
1156915,
1156916,1156916
1156917,
1156918,
1156919,
1156920,1156920
1156921,
1156922,
1156923,
1156924,1156924
1156925,Inner Suburbs
1156926,
1156927,
1156928,1156928
1156929,
1156930,
1156931,
1156932,1156932
1156933,
1156934,
1156935,Inner Suburbs
1156936,1156936
1156937,Inner Suburbs
1156938,
1156939,
1156940,1156940
1157001,CBD
1157002,Inner Suburbs
1157003,Inner Suburbs
1157004,1157004
1157005,CBD
1157006,
1157007,
1157008,1157008
1157009,Inner Suburbs
1157010,
1157011,
1157012,1157012
1157013,Inner Suburbs
1157014,
1157015,Inner Suburbs
1157016,1157016
1157017,
1157018,
1157019,
1157020,1157020
1157021,
1157022,Inner Suburbs
1157023,
1157024,1157024
1157025,Inner Suburbs
1157026,
1157027,Inner Suburbs
1157028,1157028
1157101,CBD
1157102,
1157103,
1157104,1157104
1157105,CBD
1157106,
1157107,Migrants
1157108,1157108
1157109,
1157110,
1157111,
1157112,1157112
1157113,
1157114,
1157115,
1157116,1157116
1157117,CBD
1157118,
1157119,Inner Suburbs
1157120,1157120
1157122,
1157123,
1157124,1157124
1157125,CBD
1157126,
1157127,Migrants
1157128,1157128
1157129,
1157130,
1157131,Migrants
1157132,1157132
1157133,CBD
1157134,
1157135,
1157136,1157136
1157137,CBD
1157140,1157140
1157201,CBD
1157203,Migrants
1157204,1157204
1157205,CBD
1157206,
1157207,Migrants
1157208,1157208
1157209,CBD
1157210,
1157211,Migrants
1157212,1157212
1157213,
1157214,
1157215,
1157216,1157216
1157217,
1157218,
1157219,
1157221,
1157222,
1157223,
1157224,1157224
1157225,Remote
1157226,
1157227,Migrants
1157228,1157228
1157229,
1157230,
1157231,Migrants
1157232,1157232
1157234,
1157235,Migrants
1157236,1157236
1157237,
1157239,Migrants
1157240,1157240
1157241,
1157242,
1157243,Migrants
1157244,1157244
1157301,CBD
1157302,
1157303,Migrants
1157304,1157304
1157305,
1157306,
1157307,
1157308,1157308
1157309,CBD
1157310,
1157311,
1157312,1157312
1157313,CBD
1157314,
1157315,
1157316,1157316
1157317,CBD
1157318,
1157319,
1157320,1157320
1157321,CBD
1157322,
1157323,
1157324,1157324
1157325,CBD
1157326,
1157327,
1157328,1157328
1157329,CBD
1157330,
1157331,
1157401,CBD
1157402,
1157403,Migrants
1157404,1157404
1157405,CBD
1157406,
1157407,
1157408,1157408
1157409,CBD
1157410,
1157411,Migrants
1157412,1157412
1157413,CBD
1157414,
1157415,Migrants
1157416,1157416
1157417,CBD
1157418,
1157419,
1157420,1157420
1157421,
1157501,CBD
1157502,
1157503,Migrants
1157504,1157504
1157505,CBD
1157506,
1157507,
1157508,1157508
1157509,CBD
1157510,
1157511,
1157512,1157512
1157513,CBD
1157515,Migrants
1157516,1157516
1157517,
1157518,
1157519,
1157520,1157520
1157521,
1157522,
1157523,Migrants
1157524,1157524
1157525,
1157526,
1157527,Migrants
1157528,1157528
1157529,CBD
1157530,
1157531,Migrants
1157532,1157532
1157533,
1157534,
1157535,Migrants
1157536,1157536
1157537,CBD
1157538,
1157539,Migrants
1157540,1157540
1157541,CBD
1157542,
1157543,Migrants
1157544,1157544
1157545,CBD
1157546,
1157547,
1157548,1157548
1157549,
1157550,
1157551,
1157552,1157552
1157553,
1157554,
1157601,
1157602,
1157603,Migrants
1157604,1157604
1157605,
1157606,
1157607,Migrants
1157608,1157608
1157701,Inner Suburbs
1157702,
1157703,
1157704,1157704
1157705,CBD
1157706,
1157708,1157708
1157709,
1157710,
1157711,
1157712,1157712
1157713,CBD
1157714,
1157715,
1157716,1157716
1157717,Inner Suburbs
1157718,
1157719,
1157720,1157720
1157721,
1157722,
1157723,
1157724,1157724
1157726,
1157727,
1157728,1157728
1157729,
1157730,
1157801,
1157802,
1157803,
1157804,1157804
1157805,
1157806,
1157807,
1157808,1157808
1157809,
1157811,
1157812,1157812
1157813,
1157814,
1157815,Inner Suburbs
1157816,1157816
1157817,
1157818,
1157819,
1157820,1157820
1157821,
1157822,
1157823,Migrants
1157824,1157824
1157825,
1157826,
1157827,
1157828,1157828
1157829,
1157901,Inner Suburbs
1157902,
1157903,
1157904,1157904
1157905,
1157906,
1157907,
1157908,1157908
1157909,CBD
1157910,
1157911,Migrants
1157912,1157912
1157913,
1157914,Inner Suburbs
1157915,
1157916,1157916
1157917,CBD
1157918,
1157919,
1157920,1157920
1158001,
1158002,Inner Suburbs
1158003,Country Towns
1158004,1158004
1158005,Country Towns
1158006,Inner Suburbs
1158007,Migrants
1158008,1158008
1158009,Country Towns
1158010,
1158011,Country Towns
1158012,1158012
1158013,Country Towns
1158014,Country Towns
1158015,
1158016,1158016
1158017,
1158018,Country Towns
1158019,Inner Suburbs
1158020,1158020
1158021,
1158022,
1158101,Country Towns
1158102,Inner Suburbs
1158103,
1158104,1158104
1158105,Inner Suburbs
1158106,
1158107,Country Towns
1158108,1158108
1158109,
1158110,Inner Suburbs
1158111,Inner Suburbs
1158112,1158112
1158113,Country Towns
1158114,
1158116,1158116
1158117,Country Towns
1158118,Country Towns
1158119,Country Towns
1158120,1158120
1158121,Country Towns
1158122,Country Towns
1158123,Migrants
1158124,1158124
1158125,Country Towns
1158126,Country Towns
1158127,Country Towns
1158128,1158128
1158129,
1158130,
1158131,Migrants
1158132,1158132
1158133,Country Towns
1158134,Country Towns
1158201,CBD
1158202,
1158204,1158204
1158205,
1158206,
1158207,Migrants
1158208,1158208
1158209,CBD
1158210,
1158211,Migrants
1158212,1158212
1158213,
1158214,
1158215,Migrants
1158216,1158216
1158217,
1158218,
1158219,Migrants
1158220,1158220
1158221,
1158222,
1158223,
1158224,1158224
1158225,
1158226,
1158227,Migrants
1158228,1158228
1158229,CBD
1158230,
1158231,
1158232,1158232
1158233,
1158234,
1158235,Migrants
1158301,CBD
1158302,
1158303,
1158304,1158304
1158305,CBD
1158306,
1158307,
1158308,1158308
1158309,CBD
1158310,
1158311,
1158312,1158312
1158313,CBD
1158315,Migrants
1158316,1158316
1158317,CBD
1158318,
1158319,
1158320,1158320
1158321,
1158322,
1158323,
1158324,1158324
1158325,CBD
1158326,
1158401,
1158402,
1158403,Inner Suburbs
1158404,1158404
1158405,
1158406,
1158407,Migrants
1158408,1158408
1158409,
1158410,
1158411,Migrants
1158412,1158412
1158413,
1158414,
1158416,1158416
1158417,
1158418,
1158501,
1158502,
1158503,
1158504,1158504
1158505,CBD
1158506,
1158507,Migrants
1158508,1158508
1158509,CBD
1158511,
1158512,1158512
1158513,
1158514,
1158515,Migrants
1158516,1158516
1158517,
1158518,
1158519,Migrants
1158520,1158520
1158521,
1158522,
1158523,Migrants
1158524,1158524
1158601,Inner Suburbs
1158602,
1158603,Inner Suburbs
1158604,1158604
1158605,CBD
1158606,
1158608,1158608
1158609,
1158610,
1158611,
1158612,1158612
1158613,
1158614,
1158615,Migrants
1158616,1158616
1158617,CBD
1158618,
1158619,Migrants
1158620,1158620
1158621,
1158622,Inner Suburbs
1158623,Migrants
1158624,1158624
1158625,
1158626,
1158627,Migrants
1158629,CBD
1158630,
1158631,
1158632,1158632
1158633,
1158635,Inner Suburbs
1158637,
1158638,
1158639,Migrants
1158640,1158640
1158641,
1158642,
1158701,
1158702,
1158703,Migrants
1158704,1158704
1158705,
1158706,
1158707,Migrants
1158708,1158708
1158709,
1158710,
1158711,
1158712,1158712
1158713,
1158801,CBD
1158802,
1158803,Migrants
1158804,1158804
1158805,
1158806,
1158807,Migrants
1158808,1158808
1158809,CBD
1158810,Inner Suburbs
1158811,Remote
1158812,1158812
1158813,CBD
1158814,
1158815,Migrants
1158816,1158816
1158817,Inner Suburbs
1158818,Inner Suburbs
1158819,Migrants
1158820,1158820
1158821,
1158822,
1158823,Migrants
1158824,1158824
1158825,CBD
1158826,Inner Suburbs
1158827,Inner Suburbs
1158901,CBD
1158902,
1158903,Migrants
1158904,1158904
1158905,
1158906,Inner Suburbs
1158907,
1158908,1158908
1158909,
1158910,
1158911,Migrants
1158912,1158912
1158913,CBD
1158914,
1158915,Migrants
1158916,1158916
1158917,CBD
1158918,
1158919,
1158920,1158920
1158921,
1158922,
1158923,Inner Suburbs
1158924,1158924
1158925,
1158926,
1158927,
1158928,1158928
1158929,
1158930,
1158931,
1158932,1158932
1158933,
1158934,
1158935,Migrants
1159001,
1159002,
1159003,
1159004,1159004
1159005,
1159006,
1159007,
1159008,1159008
1159102,
1159103,
1159104,1159104
1159105,
1159106,
1159107,Migrants
1159108,1159108
1159109,
1159110,
1159111,Migrants
1159112,1159112
1159113,
1159114,
1159115,Migrants
1159116,1159116
1159117,CBD
1159118,
1159119,Migrants
1159120,1159120
1159121,
1159122,
1159123,Migrants
1159124,1159124
1159125,CBD
1159126,
1159127,Migrants
1159128,1159128
1159129,CBD
1159130,
1159131,Migrants
1159132,1159132
1159133,
1159134,
1159135,Migrants
1159136,1159136
1159137,
1159138,
1159139,
1159140,1159140
1159141,
1159142,
1159143,Migrants
1159144,1159144
1159145,Inner Suburbs
1159146,Inner Suburbs
1159147,
1159148,1159148
1159149,
1159150,
1159151,
1159152,1159152
1159153,
1159154,Country Towns
1159201,
1159202,Country Towns
1159301,
1159302,
1159303,Migrants
1159304,1159304
1159305,
1159306,
1159307,Migrants
1159308,1159308
1159309,
1159310,
1159311,Migrants
1159312,1159312
1159313,
1159314,
1159315,Migrants
1159316,1159316
1159318,
1159401,
1159402,
1159403,Migrants
1159404,1159404
1159405,
1159406,
1159407,Migrants
1159408,1159408
1159409,
1159410,
1159411,Migrants
1159412,1159412
1159413,
1159414,
1159415,Migrants
1159416,1159416
1159417,
1159418,
1159419,Migrants
1159420,1159420
1159421,
1159422,
1159423,Migrants
1159424,1159424
1159425,
1159426,
1159427,Migrants
1159428,1159428
1159429,
1159430,
1159431,Migrants
1159432,1159432
1159501,
1159502,
1159503,Migrants
1159504,1159504
1159505,
1159506,
1159507,Migrants
1159508,1159508
1159509,
1159510,
1159511,Migrants
1159512,1159512
1159513,
1159514,
1159515,Migrants
1159516,1159516
1159517,
1159518,
1159519,Migrants
1159520,1159520
1159521,
1159522,
1159601,
1159602,
1159603,Migrants
1159604,1159604
1159605,
1159606,
1159607,Migrants
1159608,1159608
1159609,
1159610,
1159611,Migrants
1159612,1159612
1159613,
1159614,
1159615,Migrants
1159616,1159616
1159617,
1159618,
1159619,Migrants
1159620,1159620
1159621,
1159701,
1159702,
1159703,Migrants
1159704,1159704
1159705,
1159706,
1159707,Migrants
1159708,1159708
1159709,
1159710,
1159711,Fringe-Growth
1159712,1159712
1159713,
1159714,
1159715,Migrants
1159716,1159716
1159717,
1159718,
1159719,Migrants
1159720,1159720
1159721,
1159722,
1159723,Migrants
1159724,1159724
1159725,
1159726,
1159727,Migrants
1159728,1159728
1159729,
1159730,
1159732,1159732
1159733,
1159801,CBD
1159803,
1159804,1159804
1159805,CBD
1159806,
1159807,
1159808,1159808
1159809,
1159811,
1159812,1159812
1159813,CBD
1159814,
1159815,Migrants
1159816,1159816
1159817,
1159818,
1159819,Migrants
1159820,1159820
1159821,CBD
1159822,
1159823,
1159824,1159824
1159825,
1159826,
1159827,Inner Suburbs
1159828,1159828
1159829,
1159830,
1159831,
1159832,1159832
1159833,CBD
1159834,
1159835,Migrants
1159836,1159836
1159837,
1159838,
1159839,Migrants
1159840,1159840
1159841,CBD
1159842,
1159843,Migrants
1159844,1159844
1159845,CBD
1159846,
1159847,Migrants
1159848,1159848
1159849,
1159850,
1159851,Migrants
1159852,1159852
1159853,CBD
1159854,
1159855,
1159901,Remote
1159902,
1159903,Migrants
1159904,1159904
1159905,Remote
1159906,Inner Suburbs
1159907,Remote
1159908,1159908
1159909,
1159910,
1159911,Migrants
1159912,1159912
1159913,
1159914,
1159915,Migrants
1159916,1159916
1159917,Inner Suburbs
1159918,
1159919,Migrants
1159920,1159920
1159921,
1159922,Remote
1159923,Migrants
1159924,1159924
1159925,
1160001,
1160002,
1160003,Migrants
1160004,1160004
1160005,Remote
1160006,Country Towns
1160007,Migrants
1160008,1160008
1160009,
1160010,
1160011,Migrants
1160012,1160012
1160013,
1160014,
1160015,Migrants
1160016,1160016
1160017,
1160018,
1160019,Migrants
1160020,1160020
1160021,
1160022,
1160023,Migrants
1160024,1160024
1160025,
1160026,
1160027,Migrants
1160028,1160028
1160029,
1160030,
1160031,Migrants
1160032,1160032
1160033,
1160034,
1160035,Migrants
1160036,1160036
1160037,
1160038,
1160101,Remote
1160102,
1160103,
1160105,CBD
1160106,Inner Suburbs
1160107,Remote
1160108,1160108
1160109,Remote
1160110,
1160201,
1160202,
1160203,
1160204,1160204
1160205,Country Towns
1160206,
1160207,
1160208,1160208
1160209,Country Towns
1160210,
1160211,Country Towns
1160212,1160212
1160213,
1160214,
1160215,
1160216,1160216
1160218,Country Towns
1160219,
1160220,1160220
1160221,
1160222,
1160223,Country Towns
1160224,1160224
1160225,
1160226,
1160227,Inner Suburbs
1160301,
1160302,Country Towns
1160303,
1160304,1160304
1160305,
1160306,
1160307,
1160308,1160308
1160309,
1160310,Country Towns
1160311,
1160312,1160312
1160313,
1160314,
1160315,
1160316,1160316
1160317,
1160318,
1160319,
1160320,1160320
1160321,
1160322,
1160323,
1160324,1160324
1160325,
1160326,Country Towns
1160327,
1160328,1160328
1160329,
1160401,
1160402,
1160403,
1160404,1160404
1160405,
1160406,Country Towns
1160407,
