sa1_7digitcode_2016,cluster
3102511,Inner Suburbs
3102512,Inner Suburbs
3102513,Leafy Suburbs
3102514,Leafy Suburbs
3102515,Semi-Rural
3102516,Semi-Rural
3102517,Leafy Suburbs
3102518,Inner Suburbs
3102519,Inner Suburbs
3102601,Inner Suburbs
3102602,Leafy Suburbs
3102603,Leafy Suburbs
3102604,Leafy Suburbs
3102605,Leafy Suburbs
3102606,Inner City
3102607,Leafy Suburbs
3102608,Leafy Suburbs
3102609,Leafy Suburbs
3102610,Leafy Suburbs
3102611,Leafy Suburbs
3102612,Inner Suburbs
3102613,Leafy Suburbs
3102614,Fringe-Growth
3102615,Leafy Suburbs
3102616,Leafy Suburbs
3102617,Leafy Suburbs
3102618,Leafy Suburbs
3102701,Leafy Suburbs
3102702,Inner Suburbs
3102704,Leafy Suburbs
3102705,Leafy Suburbs
3102706,Inner Suburbs
3102708,Inner City
3102709,Semi-Rural
3102710,Semi-Rural
3102711,Semi-Rural
3102712,Semi-Rural
3102713,Leafy Suburbs
3102714,Leafy Suburbs
3102715,Leafy Suburbs
3102716,Leafy Suburbs
3102717,Leafy Suburbs
3102718,Leafy Suburbs
3102721,Inner Suburbs
3102722,Leafy Suburbs
3102723,Leafy Suburbs
3102724,Leafy Suburbs
3102725,Leafy Suburbs
3102726,Semi-Rural
3102727,Semi-Rural
3102728,Leafy Suburbs
3102729,Leafy Suburbs
3102730,Leafy Suburbs
3102731,Leafy Suburbs
3102732,Leafy Suburbs
3102733,Semi-Rural
3102734,Inner City
3102735,Leafy Suburbs
3102737,Remote
3102738,Inner City
3102739,Inner City
3102740,Remote
3102802,Remote
3102803,Inner Suburbs
3102804,Country Towns
3102806,Country Towns
3102807,CBD
3102808,CBD
3102809,Inner City
3102810,CBD
3102811,Inner City
3102813,CBD
3102814,Country Towns
3102815,Country Towns
3102816,CBD
3102817,Inner City
3102818,Semi-Rural
3102819,CBD
3102820,CBD
3102821,CBD
3102823,CBD
3102824,Inner City
3102825,CBD
3102901,Leafy Suburbs
3102902,Semi-Rural
3102903,Semi-Rural
3102904,Leafy Suburbs
3102905,Semi-Rural
3102906,Country Towns
3102907,Semi-Rural
3102908,Semi-Rural
3102909,Migrants
3102910,Leafy Suburbs
3102911,Leafy Suburbs
3102912,Semi-Rural
3102913,Leafy Suburbs
3102915,Leafy Suburbs
3102917,Leafy Suburbs
3103001,Leafy Suburbs
3103002,Semi-Rural
3103003,Leafy Suburbs
3103004,Leafy Suburbs
3103005,Semi-Rural
3103006,Semi-Rural
3103007,Fringe-Growth
3103008,Semi-Rural
3103009,Semi-Rural
3103010,Inner Suburbs
3103011,Country Towns
3103101,Inner Suburbs
3103102,Inner Suburbs
3103103,CBD
3103105,Leafy Suburbs
3103106,CBD
3103107,Leafy Suburbs
3103108,Fringe-Growth
3103109,Inner Suburbs
3103110,CBD
3103111,Leafy Suburbs
3103112,Leafy Suburbs
3103113,Inner Suburbs
3103114,CBD
3103115,Leafy Suburbs
3103116,Leafy Suburbs
3103117,Inner Suburbs
3103118,Leafy Suburbs
3103119,Inner Suburbs
3103120,Inner Suburbs
3103121,Inner Suburbs
3103122,Inner City
3103123,CBD
3103124,CBD
3103125,CBD
3103126,CBD
3103127,Inner Suburbs
3103128,Leafy Suburbs
3103129,Leafy Suburbs
3103130,Inner Suburbs
3103131,Leafy Suburbs
3103132,Semi-Rural
3103202,Inner City
3103204,Country Towns
3103205,Leafy Suburbs
3103206,Inner City
3103208,Country Towns
3103209,Leafy Suburbs
3103210,Leafy Suburbs
3103211,Leafy Suburbs
3103212,Fringe-Growth
3103213,Leafy Suburbs
3103214,Fringe-Growth
3103215,Country Towns
3103216,Semi-Rural
3103217,Country Towns
3103218,Fringe-Growth
3103219,CBD
3103221,CBD
3103222,CBD
3103224,CBD
3103225,Remote
3103301,Leafy Suburbs
3103302,Leafy Suburbs
3103303,Semi-Rural
3103304,Semi-Rural
3103305,Leafy Suburbs
3103306,Country Towns
3103307,Leafy Suburbs
3103308,Semi-Rural
3103309,Semi-Rural
3103310,Semi-Rural
3103311,Inner Suburbs
3103312,Semi-Rural
3103313,Semi-Rural
3103314,Leafy Suburbs
3103315,Leafy Suburbs
3103316,Leafy Suburbs
3103401,Semi-Rural
3103402,Leafy Suburbs
3103403,Semi-Rural
3103404,Leafy Suburbs
3103405,Semi-Rural
3103406,Inner City
3103407,Leafy Suburbs
3103408,Leafy Suburbs
3103409,Leafy Suburbs
3103410,Leafy Suburbs
3103411,Leafy Suburbs
3103412,Leafy Suburbs
3103413,Leafy Suburbs
3103414,Leafy Suburbs
3103415,Leafy Suburbs
3103416,Leafy Suburbs
3103417,Leafy Suburbs
3103418,Leafy Suburbs
3103419,Leafy Suburbs
3103420,Semi-Rural
3103421,Leafy Suburbs
3103422,Semi-Rural
3103423,Semi-Rural
3103501,Inner Suburbs
3103502,Semi-Rural
3103503,Semi-Rural
3103504,Semi-Rural
3103505,Leafy Suburbs
3103506,Semi-Rural
3103507,Fringe-Growth
3103508,Leafy Suburbs
3103509,Semi-Rural
3103510,Migrants
3103511,Semi-Rural
3103512,CBD
3103513,Semi-Rural
3103514,Inner City
3103515,Semi-Rural
3103516,Leafy Suburbs
3103517,Semi-Rural
3103518,Country Towns
3103519,Leafy Suburbs
3103520,Semi-Rural
3103522,Leafy Suburbs
3103602,Fringe-Growth
3103603,Remote
3103701,Country Towns
3103703,CBD
3103704,CBD
3103801,Fringe-Growth
3103802,Leafy Suburbs
3103803,Inner Suburbs
3103804,Leafy Suburbs
3103805,Leafy Suburbs
3103806,Inner City
3103807,CBD
3103808,Inner City
3103809,Fringe-Growth
3103810,Fringe-Growth
3103811,Leafy Suburbs
3103812,Semi-Rural
3103813,Fringe-Growth
3103814,Semi-Rural
3103815,Semi-Rural
3103816,Leafy Suburbs
3103903,Rural
3103904,Semi-Rural
3103905,Semi-Rural
3103906,Semi-Rural
3103908,Fringe-Growth
3103911,Semi-Rural
3103912,Country Towns
3103915,Semi-Rural
3103916,Semi-Rural
3103917,Fringe-Growth
3103918,Semi-Rural
3103919,Country Towns
3103920,Inner Suburbs
3103921,Semi-Rural
3103922,Leafy Suburbs
3103923,Semi-Rural
3103924,Semi-Rural
3103925,Semi-Rural
3103926,Rural
3103927,Inner Suburbs
3103928,Fringe-Growth
3104001,CBD
3104002,Leafy Suburbs
3104003,CBD
3104004,CBD
3104005,Inner City
3104006,CBD
3104007,Inner Suburbs
3104008,Inner Suburbs
3104009,Inner Suburbs
3104010,Leafy Suburbs
3104011,CBD
3104012,Leafy Suburbs
3104013,Inner City
3104014,CBD
3104015,CBD
3104017,CBD
3104018,Leafy Suburbs
3104019,Inner Suburbs
3104020,CBD
3104021,Inner Suburbs
3104022,CBD
3104023,CBD
3104101,Country Towns
3104102,Semi-Rural
3104103,Semi-Rural
3104104,Semi-Rural
3104105,Semi-Rural
3104106,Leafy Suburbs
3104107,Semi-Rural
3104108,Semi-Rural
3104109,Semi-Rural
3104110,Semi-Rural
3104111,Semi-Rural
3104112,Semi-Rural
3104113,Semi-Rural
3104114,Fringe-Growth
3104115,Fringe-Growth
3104117,Semi-Rural
3104118,Semi-Rural
3104119,Semi-Rural
3104120,Semi-Rural
3104121,Semi-Rural
3104122,Semi-Rural
3104123,Leafy Suburbs
3104124,Leafy Suburbs
3104125,Semi-Rural
3104127,Country Towns
3104128,Semi-Rural
3104129,Rural
3104130,Semi-Rural
3104131,Country Towns
3104132,Semi-Rural
3104133,Semi-Rural
3104134,Semi-Rural
3104136,Country Towns
3104137,Fringe-Growth
3104138,Inner City
3104139,Inner Suburbs
3104140,Inner City
3104141,Inner Suburbs
3104142,Semi-Rural
3104143,Semi-Rural
3104202,Semi-Rural
3104204,Inner Suburbs
3104205,Country Towns
3104206,Fringe-Growth
3104207,Semi-Rural
3104208,Semi-Rural
3104209,Semi-Rural
3104210,Semi-Rural
3104211,Semi-Rural
3104212,Semi-Rural
3104213,Leafy Suburbs
3104214,Semi-Rural
3104215,Semi-Rural
3104217,Semi-Rural
3104218,Semi-Rural
3104219,Semi-Rural
3104220,Semi-Rural
3104221,Semi-Rural
3104223,Semi-Rural
3104224,Semi-Rural
3104225,Semi-Rural
3104226,Remote
3104227,Inner City
3104228,Fringe-Growth
3104229,Semi-Rural
3104230,Semi-Rural
3104301,Country Towns
3104302,Remote
3104303,Semi-Rural
3104305,Semi-Rural
3104306,Semi-Rural
3104307,Fringe-Growth
3104308,Semi-Rural
3104309,Remote
3104310,Country Towns
3104401,Country Towns
3104402,Remote
3104403,Inner Suburbs
3104404,Inner Suburbs
3104405,Semi-Rural
3104406,Remote
3104407,Leafy Suburbs
3104408,Inner Suburbs
3104409,Country Towns
3104410,Leafy Suburbs
3104411,Leafy Suburbs
3104412,Semi-Rural
3104413,Semi-Rural
3104414,Remote
3104415,Semi-Rural
3104416,Leafy Suburbs
3104417,Leafy Suburbs
3104419,Semi-Rural
3104501,Semi-Rural
3104504,Country Towns
3104506,Inner Suburbs
3104508,Semi-Rural
3104509,Semi-Rural
3104510,Leafy Suburbs
3104514,Fringe-Growth
3104515,Fringe-Growth
3104516,Inner City
3104517,Inner City
3104519,Inner City
3104520,Inner City
3104521,Fringe-Growth
3104522,Fringe-Growth
3104523,Inner City
3104524,Inner City
3104525,Fringe-Growth
3104526,Inner City
3104527,Inner Suburbs
3104528,Inner City
3104529,Inner City
3104530,Fringe-Growth
3104531,Inner City
3104532,Inner City
3104533,Fringe-Growth
3104534,Inner City
3104535,Inner City
3104536,Leafy Suburbs
3104537,Leafy Suburbs
3104538,Fringe-Growth
3104539,Country Towns
3104540,Inner City
3104541,Semi-Rural
3104601,Inner City
3104602,Semi-Rural
3104603,Country Towns
3104604,Country Towns
3104605,Inner Suburbs
3104606,CBD
3104607,Country Towns
3104608,CBD
3104609,CBD
3104610,CBD
3104611,CBD
3104612,Country Towns
3104613,Semi-Rural
3104614,Country Towns
3104615,CBD
3104616,Semi-Rural
3104617,Country Towns
3104618,Inner Suburbs
3104619,Semi-Rural
3104620,Semi-Rural
3104622,Country Towns
3104701,Inner Suburbs
3104702,Leafy Suburbs
3104703,Leafy Suburbs
3104704,Inner Suburbs
3104705,Inner Suburbs
3104707,Leafy Suburbs
3104708,Leafy Suburbs
3104709,Leafy Suburbs
3104710,Fringe-Growth
3104711,Leafy Suburbs
3104712,Leafy Suburbs
3104713,Inner Suburbs
3104714,Leafy Suburbs
3104715,Inner Suburbs
3104716,Leafy Suburbs
3104717,Leafy Suburbs
3104718,Leafy Suburbs
3104719,Leafy Suburbs
3104720,Inner Suburbs
3104721,Leafy Suburbs
3104722,Leafy Suburbs
3104723,Leafy Suburbs
3104724,Leafy Suburbs
3104725,Leafy Suburbs
3104802,Fringe-Growth
3104803,Inner Suburbs
3104804,Fringe-Growth
3104805,Leafy Suburbs
3104806,Inner Suburbs
3104807,Semi-Rural
3104808,Leafy Suburbs
3104809,Leafy Suburbs
3104810,Leafy Suburbs
3104811,Fringe-Growth
3104812,Fringe-Growth
3104813,Remote
3104814,CBD
3104901,Inner City
3104903,Leafy Suburbs
3104904,Leafy Suburbs
3104905,Country Towns
3104906,Leafy Suburbs
3104907,Semi-Rural
3104908,Leafy Suburbs
3104909,Semi-Rural
3104910,Leafy Suburbs
3104911,Leafy Suburbs
3104912,Leafy Suburbs
3104913,Leafy Suburbs
3104914,Semi-Rural
3104915,Leafy Suburbs
3104916,Inner Suburbs
3104917,Inner City
3104918,Inner Suburbs
3104919,Inner City
3104920,Inner City
3104921,Leafy Suburbs
3104922,Inner Suburbs
3104923,Inner Suburbs
3104924,Inner City
3105001,Inner City
3105002,Inner City
3105003,Inner City
3105004,Inner Suburbs
3105005,Inner Suburbs
3105006,Leafy Suburbs
3105007,Leafy Suburbs
3105008,Country Towns
3105009,Semi-Rural
3105010,Inner City
3105011,Remote
3105012,Country Towns
3105013,Leafy Suburbs
3105014,Leafy Suburbs
3105015,Inner City
3105101,Leafy Suburbs
3105102,Leafy Suburbs
3105103,Leafy Suburbs
3105104,Leafy Suburbs
3105105,Leafy Suburbs
3105106,Inner Suburbs
3105107,Leafy Suburbs
3105108,Leafy Suburbs
3105109,Leafy Suburbs
3105110,Leafy Suburbs
3105111,Leafy Suburbs
3105112,Leafy Suburbs
3105113,Leafy Suburbs
3105114,Leafy Suburbs
3105115,Fringe-Growth
3105116,Leafy Suburbs
3105117,Leafy Suburbs
3105118,Country Towns
3105119,Leafy Suburbs
3105120,Inner Suburbs
3105121,Leafy Suburbs
3105122,Leafy Suburbs
3105123,Leafy Suburbs
3105124,Leafy Suburbs
3105125,Leafy Suburbs
3105126,Leafy Suburbs
3105127,Leafy Suburbs
3105128,Leafy Suburbs
3105129,Rural
3105130,Leafy Suburbs
3105131,Leafy Suburbs
3105134,Leafy Suburbs
3105135,Leafy Suburbs
3105136,Leafy Suburbs
3105137,Leafy Suburbs
3105138,Leafy Suburbs
3105139,Leafy Suburbs
3105140,Leafy Suburbs
3105141,Leafy Suburbs
3105143,Inner City
3105201,CBD
3105202,CBD
3105203,Inner Suburbs
3105204,CBD
3105205,CBD
3105206,CBD
3105207,Inner City
3105208,CBD
3105209,Inner City
3105210,Inner Suburbs
3105211,Leafy Suburbs
3105212,Inner Suburbs
3105213,Inner Suburbs
3105214,Inner Suburbs
3105215,Inner Suburbs
3105216,Inner Suburbs
3105217,Inner Suburbs
3105218,Inner Suburbs
3105219,Inner City
3105221,Inner City
3105222,Leafy Suburbs
3105223,Leafy Suburbs
3105224,Inner Suburbs
3105225,Inner City
3105226,Inner Suburbs
3105227,Inner City
3105301,CBD
3105302,CBD
3105303,Leafy Suburbs
3105305,Leafy Suburbs
3105306,CBD
3105307,CBD
3105308,CBD
3105309,Inner Suburbs
3105310,CBD
3105311,Inner Suburbs
3105312,CBD
3105313,CBD
3105314,Inner Suburbs
3105315,CBD
3105316,CBD
3105317,Inner Suburbs
3105318,CBD
3105319,Inner Suburbs
3105320,Leafy Suburbs
3105321,Inner Suburbs
3105322,Inner Suburbs
3105323,CBD
3105324,Inner City
3105325,Leafy Suburbs
3105326,CBD
3105327,Leafy Suburbs
3105328,Leafy Suburbs
3105329,Leafy Suburbs
3105330,Leafy Suburbs
3105331,Inner Suburbs
3105332,Leafy Suburbs
3105333,Leafy Suburbs
3105334,Leafy Suburbs
3105335,Leafy Suburbs
3105336,Leafy Suburbs
3105337,CBD
3105401,Inner Suburbs
3105402,Inner Suburbs
3105403,Inner Suburbs
3105404,Leafy Suburbs
3105405,Leafy Suburbs
3105406,Inner Suburbs
3105407,Inner Suburbs
3105408,Inner Suburbs
3105409,CBD
3105410,Inner Suburbs
3105501,Inner Suburbs
3105502,Leafy Suburbs
3105503,CBD
3105504,Inner Suburbs
3105505,CBD
3105506,CBD
3105507,Inner Suburbs
3105508,Inner Suburbs
3105509,Inner Suburbs
3105510,CBD
3105511,CBD
3105512,CBD
3105513,Inner City
3105514,Inner Suburbs
3105515,Fringe-Growth
3105516,Inner Suburbs
3105517,Inner Suburbs
3105518,CBD
3105519,CBD
3105520,CBD
3105521,CBD
3105522,Inner Suburbs
3105523,Leafy Suburbs
3105601,Inner Suburbs
3105602,Leafy Suburbs
3105603,Leafy Suburbs
3105604,Country Towns
3105605,Leafy Suburbs
3105606,Leafy Suburbs
3105607,Leafy Suburbs
3105608,Leafy Suburbs
3105609,Leafy Suburbs
3105610,Leafy Suburbs
3105611,Inner Suburbs
3105612,Leafy Suburbs
3105613,Leafy Suburbs
3105614,Inner Suburbs
3105615,Leafy Suburbs
3105616,Inner Suburbs
3105617,Inner Suburbs
3105618,Remote
3105619,Inner Suburbs
3105620,Leafy Suburbs
3105621,Semi-Rural
3105701,Leafy Suburbs
3105702,Leafy Suburbs
3105703,Inner Suburbs
3105704,CBD
3105705,CBD
3105706,Inner Suburbs
3105707,Leafy Suburbs
3105708,Leafy Suburbs
3105709,Leafy Suburbs
3105710,Leafy Suburbs
3105711,Leafy Suburbs
3105712,Leafy Suburbs
3105713,Leafy Suburbs
3105714,Leafy Suburbs
3105715,Leafy Suburbs
3105716,Inner Suburbs
3105801,CBD
3105803,CBD
3105804,CBD
3105805,Fringe-Growth
3105807,Inner Suburbs
3105808,CBD
3105809,Inner Suburbs
3105810,Inner Suburbs
3105811,Inner Suburbs
3105812,CBD
3105814,Fringe-Growth
3105815,CBD
3105816,CBD
3105901,Leafy Suburbs
3105902,Inner Suburbs
3105904,Inner City
3105905,CBD
3105906,Leafy Suburbs
3105908,Inner City
3105909,CBD
3105911,Inner Suburbs
3105912,Inner Suburbs
3105913,CBD
3105914,Inner City
3105915,Inner City
3105916,Inner City
3105917,Inner Suburbs
3105918,Leafy Suburbs
3105919,Leafy Suburbs
3105920,Leafy Suburbs
3105921,Leafy Suburbs
3105923,Leafy Suburbs
3105925,Leafy Suburbs
3105927,CBD
3105928,CBD
3105929,Remote
3105930,Leafy Suburbs
3105931,Leafy Suburbs
3106001,Migrants
3106002,Inner Suburbs
3106003,Migrants
3106004,Leafy Suburbs
3106005,Migrants
3106008,Inner City
3106009,Migrants
3106010,Leafy Suburbs
3106011,Leafy Suburbs
3106013,Inner City
3106014,Leafy Suburbs
3106015,Migrants
3106016,Inner Suburbs
3106017,Inner City
3106020,Migrants
3106021,Inner City
3106022,Migrants
3106023,Leafy Suburbs
3106024,Leafy Suburbs
3106025,Inner Suburbs
3106027,Inner City
3106028,Leafy Suburbs
3106029,Remote
3106030,Remote
3106031,Leafy Suburbs
3106034,CBD
3106035,Inner Suburbs
3106036,Inner City
3106037,Leafy Suburbs
3106038,Inner Suburbs
3106039,Migrants
3106040,Migrants
3106041,Migrants
3106042,Migrants
3106043,Leafy Suburbs
3106044,Fringe-Growth
3106045,Inner City
3106101,Inner Suburbs
3106102,Inner Suburbs
3106103,Fringe-Growth
3106104,Migrants
3106105,Migrants
3106106,Migrants
3106107,Migrants
3106109,Migrants
3106110,Migrants
3106111,Migrants
3106112,Migrants
3106113,Migrants
3106201,Remote
3106202,Migrants
3106203,Migrants
3106204,Leafy Suburbs
3106205,Leafy Suburbs
3106206,Leafy Suburbs
3106207,Leafy Suburbs
3106208,Leafy Suburbs
3106209,Migrants
3106210,Leafy Suburbs
3106211,Leafy Suburbs
3106212,Semi-Rural
3106213,Leafy Suburbs
3106214,Leafy Suburbs
3106215,Semi-Rural
3106216,Migrants
3106217,Inner Suburbs
3106218,Leafy Suburbs
3106219,Leafy Suburbs
3106220,Leafy Suburbs
3106222,Leafy Suburbs
3106301,Leafy Suburbs
3106302,CBD
3106303,Leafy Suburbs
3106304,Leafy Suburbs
3106305,Inner Suburbs
3106306,Leafy Suburbs
3106307,Leafy Suburbs
3106311,Country Towns
3106312,Country Towns
3106313,Leafy Suburbs
3106314,Leafy Suburbs
3106315,Leafy Suburbs
3106316,Inner Suburbs
3106317,Fringe-Growth
3106318,CBD
3106319,Leafy Suburbs
3106320,Inner Suburbs
3106321,Leafy Suburbs
3106322,Inner Suburbs
3106323,Inner Suburbs
3106324,Inner Suburbs
3106325,CBD
3106326,Leafy Suburbs
3106328,Leafy Suburbs
3106329,Inner City
3106331,Leafy Suburbs
3106332,Inner Suburbs
3106333,Inner Suburbs
3106334,Remote
3106335,Leafy Suburbs
3106336,Inner Suburbs
3106337,Inner Suburbs
3106338,Country Towns
3106339,Inner Suburbs
3106340,CBD
3106401,Leafy Suburbs
3106402,Leafy Suburbs
3106403,Rural
3106404,Leafy Suburbs
3106406,Leafy Suburbs
3106407,Leafy Suburbs
3106408,Country Towns
3106409,Migrants
3106411,Leafy Suburbs
3106412,Fringe-Growth
3106413,Fringe-Growth
3106414,Fringe-Growth
3106415,Fringe-Growth
3106416,Leafy Suburbs
3106417,Rural
3106501,Country Towns
3106502,Leafy Suburbs
3106503,Leafy Suburbs
3106504,Inner Suburbs
3106505,Semi-Rural
3106506,Leafy Suburbs
3106507,Leafy Suburbs
3106508,Fringe-Growth
3106509,Inner City
3106510,CBD
3106512,Remote
3106513,Leafy Suburbs
3106514,CBD
3106515,CBD
3106516,Inner Suburbs
3106517,CBD
3106518,Inner Suburbs
3106519,Fringe-Growth
3106520,Semi-Rural
3106601,Leafy Suburbs
3106602,Leafy Suburbs
3106603,Inner Suburbs
3106604,Leafy Suburbs
3106605,Leafy Suburbs
3106606,Migrants
3106607,Leafy Suburbs
3106608,Migrants
3106609,Inner City
3106610,Leafy Suburbs
3106611,Leafy Suburbs
3106612,Leafy Suburbs
3106613,Remote
3106614,Leafy Suburbs
3106615,Leafy Suburbs
3106616,Inner Suburbs
3106617,Leafy Suburbs
3106618,Leafy Suburbs
3106619,Leafy Suburbs
3106620,Leafy Suburbs
3106621,Inner Suburbs
3106622,Leafy Suburbs
3106623,Inner City
3106624,Inner City
3106625,Leafy Suburbs
3106701,Inner City
3106702,Fringe-Growth
3106703,Fringe-Growth
3106704,Fringe-Growth
3106705,Migrants
3106706,Inner Suburbs
3106707,Migrants
3106708,Migrants
3106709,Migrants
3106710,Migrants
3106712,Country Towns
3106713,Migrants
3106714,Inner Suburbs
3106801,Leafy Suburbs
3106802,Leafy Suburbs
3106803,Inner City
3106804,Inner City
3106805,CBD
3106807,Inner City
3106808,Inner City
3106809,Inner Suburbs
3106810,Inner Suburbs
3106811,Inner City
3106812,CBD
3106813,Fringe-Growth
3106814,Leafy Suburbs
3106815,Leafy Suburbs
3106816,Leafy Suburbs
3106817,Leafy Suburbs
3106818,Leafy Suburbs
3106819,Leafy Suburbs
3106820,Semi-Rural
3106821,Fringe-Growth
3106822,Semi-Rural
3106824,Migrants
3106901,Inner Suburbs
3106902,Migrants
3106903,Inner City
3106904,Inner City
3106905,Migrants
3106906,Migrants
